DATAFLOW,LAST UPDATE,freq,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Albania,2020,4557,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Albania,2021,4893,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Albania,2022,4996,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Albania,2023,4941,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Austria,2014,8185,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Austria,2015,8057,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Austria,2016,8127,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Austria,2017,8334,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Austria,2018,8600,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Austria,2019,8466,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Austria,2020,7934,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Austria,2021,7909,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Austria,2022,8394,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Austria,2023,8475,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Bosnia and Herzegovina,2014,2477,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Bosnia and Herzegovina,2015,2228,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Bosnia and Herzegovina,2016,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Bosnia and Herzegovina,2017,2310,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Bosnia and Herzegovina,2018,3076,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Bosnia and Herzegovina,2019,4373,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Bosnia and Herzegovina,2020,2850,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Bosnia and Herzegovina,2021,2892,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Bosnia and Herzegovina,2022,2793,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Bosnia and Herzegovina,2023,2243,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Belgium,2014,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Belgium,2015,10355,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Belgium,2016,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Belgium,2017,10031,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Belgium,2018,9800,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Belgium,2019,10315,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Belgium,2020,9867,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Belgium,2021,10262,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Belgium,2022,10547,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Belgium,2023,11473,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Bulgaria,2014,7611,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Bulgaria,2015,7162,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Bulgaria,2016,7117,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Bulgaria,2017,6769,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Bulgaria,2018,6436,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Bulgaria,2019,6232,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Bulgaria,2020,6059,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Bulgaria,2021,5663,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Bulgaria,2022,5369,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Bulgaria,2023,5298,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Switzerland,2014,6202,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Switzerland,2015,6142,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Switzerland,2016,6137,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Switzerland,2017,6193,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Switzerland,2018,6215,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Switzerland,2019,6178,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Switzerland,2020,5829,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Switzerland,2021,5742,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Switzerland,2022,5878,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Switzerland,2023,6244,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Cyprus,2014,502,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Cyprus,2015,515,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Cyprus,2016,545,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Cyprus,2017,558,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Cyprus,2018,583,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Cyprus,2019,725,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Cyprus,2020,571,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Cyprus,2021,718,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Cyprus,2022,897,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Cyprus,2023,901,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Czechia,2014,17488,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Czechia,2015,19433,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Czechia,2016,20838,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Czechia,2017,20442,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Czechia,2018,19933,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Czechia,2019,19247,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Czechia,2020,17637,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Czechia,2021,17229,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Czechia,2022,17439,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Czechia,2023,17854,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Germany,2014,59589,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Germany,2015,59411,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Germany,2016,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Germany,2017,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Germany,2018,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Germany,2019,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Germany,2020,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Germany,2021,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Germany,2022,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Germany,2023,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Denmark,2014,3438,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Denmark,2015,3085,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Denmark,2016,3258,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Denmark,2017,3282,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Denmark,2018,3503,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Denmark,2019,3738,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Denmark,2020,3977,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Denmark,2021,4036,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Denmark,2022,4005,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Denmark,2023,3943,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Estonia,2014,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Estonia,2015,2668,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Estonia,2016,2686,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Estonia,2017,2582,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Estonia,2018,2461,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Estonia,2019,2375,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Estonia,2020,2251,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Estonia,2021,2088,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Estonia,2022,1971,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Estonia,2023,1753,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Greece,2014,11226,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Greece,2015,9125,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Greece,2016,9035,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Greece,2017,9460,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Greece,2018,10101,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Greece,2019,10401,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Greece,2020,10852,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Greece,2021,10493,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Greece,2022,9993,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Greece,2023,9745,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Spain,2014,58798,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Spain,2015,55737,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Spain,2016,53971,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Spain,2017,54447,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Spain,2018,54449,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Spain,2019,54144,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Spain,2020,51165,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Spain,2021,51172,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Spain,2022,51780,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Spain,2023,52698,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Finland,2014,2908,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Finland,2015,2898,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Finland,2016,2930,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Finland,2017,2848,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Finland,2018,2729,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Finland,2019,2721,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Finland,2020,2520,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Finland,2021,2600,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Finland,2022,2653,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Finland,2023,2737,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,France,2014,64162,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,France,2015,64531,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,France,2016,66167,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,France,2017,66581,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,France,2018,67525,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,France,2019,68228,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,France,2020,60488,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,France,2021,67229,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,France,2022,69887,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,France,2023,73376,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Croatia,2014,3573,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Croatia,2015,3177,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Croatia,2016,2985,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Croatia,2017,3043,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Croatia,2018,3047,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Croatia,2019,3339,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Croatia,2020,3343,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Croatia,2021,3698,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Croatia,2022,3872,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Croatia,2023,4219,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Hungary,2014,16541,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Hungary,2015,16199,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Hungary,2016,16361,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Hungary,2017,16067,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Hungary,2018,15096,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Hungary,2019,15079,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Hungary,2020,15462,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Hungary,2021,17193,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Hungary,2022,17930,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Hungary,2023,16472,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Ireland,2014,3096,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Ireland,2015,3094,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Ireland,2016,2982,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Ireland,2017,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Ireland,2018,3921,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Ireland,2019,3908,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Ireland,2020,3778,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Ireland,2021,3759,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Ireland,2022,4271,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Ireland,2023,4627,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Iceland,2014,151,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Iceland,2015,131,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Iceland,2016,109,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Iceland,2017,126,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Iceland,2018,128,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Iceland,2019,146,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Iceland,2020,133,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Iceland,2021,130,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Iceland,2022,126,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Iceland,2023,125,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Italy,2014,52371,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Italy,2015,51203,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Italy,2016,53599,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Italy,2017,56522,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Italy,2018,58432,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Italy,2019,59442,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Italy,2020,52285,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Italy,2021,53055,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Italy,2022,55032,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Italy,2023,58964,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Liechtenstein,2014,49,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Liechtenstein,2015,50,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Liechtenstein,2016,68,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Liechtenstein,2017,69,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Liechtenstein,2018,61,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Liechtenstein,2019,41,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Liechtenstein,2020,53,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Liechtenstein,2021,47,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Liechtenstein,2022,56,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Liechtenstein,2023,46,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Lithuania,2014,8256,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Lithuania,2015,7059,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Lithuania,2016,6493,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Lithuania,2017,6268,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Lithuania,2018,6181,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Lithuania,2019,5850,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Lithuania,2020,5068,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Lithuania,2021,4869,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Lithuania,2022,4759,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Lithuania,2023,4345,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Luxembourg,2014,600,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Luxembourg,2015,651,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Luxembourg,2016,688,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Luxembourg,2017,647,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Luxembourg,2018,623,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Luxembourg,2019,562,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Luxembourg,2020,528,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Luxembourg,2021,583,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Luxembourg,2022,666,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Luxembourg,2023,577,,
