Age class,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,area_km2,population_year,Per hundred thousand inhabitants,Total
Adult,Males,,England and Wales,2009,151244,59641000.0,360.49,215000.0
Adult,Males,,England and Wales,2010,151244,59641000.0,369.31,220260.0
Adult,Males,,England and Wales,2011,151244,59641000.0,367.96,219455.0
Adult,Males,,England and Wales,2012,151244,59641000.0,368.38,219706.0
Adult,Males,,England and Wales,2013,151244,59641000.0,355.0,211726.0
Adult,Males,,England and Wales,2014,151244,59641000.0,360.38,214934.0
Adult,Males,,England and Wales,2015,151244,59641000.0,360.51,215012.0
Adult,Males,,England and Wales,2016,151244,59641000.0,353.68,210938.0
Adult,Males,,England and Wales,2017,151244,59641000.0,354.01,211135.0
Adult,Males,,England and Wales,2018,151244,59641000.0,341.17,203477.0
Adult,Males,,Scotland (NUTS 2021),2008,78803,5480000.0,328.33,17992.0
Adult,Males,,Scotland (NUTS 2021),2009,78803,5480000.0,330.47,18110.0
Adult,Males,,Scotland (NUTS 2021),2010,78803,5480000.0,333.17,18258.0
Adult,Males,,Scotland (NUTS 2021),2011,78803,5480000.0,344.43,18875.0
Adult,Males,,Scotland (NUTS 2021),2012,78803,5480000.0,340.08,18636.0
Adult,Males,,Scotland (NUTS 2021),2013,78803,5480000.0,337.43,18491.0
Adult,Males,,Scotland (NUTS 2021),2014,78803,5480000.0,329.68,18066.0
Adult,Males,,Scotland (NUTS 2021),2015,78803,5480000.0,338.61,18556.0
Adult,Males,,Northern Ireland (UK) (NUTS 2021),2008,14333,1905000.0,226.59,4317.0
Adult,Males,,Northern Ireland (UK) (NUTS 2021),2009,14333,1905000.0,223.12,4250.0
Adult,Males,,Northern Ireland (UK) (NUTS 2021),2010,14333,1905000.0,212.09,4040.0
Adult,Males,,Northern Ireland (UK) (NUTS 2021),2011,14333,1905000.0,243.78,4644.0
Adult,Males,,Northern Ireland (UK) (NUTS 2021),2012,14333,1905000.0,243.16,4632.0
Adult,Males,,Northern Ireland (UK) (NUTS 2021),2013,14333,1905000.0,261.12,4974.0
Adult,Males,,Northern Ireland (UK) (NUTS 2021),2014,14333,1905000.0,243.01,4629.0
Adult,Males,,Northern Ireland (UK) (NUTS 2021),2015,14333,1905000.0,205.02,3906.0
Adult,Males,,Northern Ireland (UK) (NUTS 2021),2016,14333,1905000.0,204.36,3893.0
Adult,Males,,Northern Ireland (UK) (NUTS 2021),2017,14333,1905000.0,198.93,3790.0
Adult,Males,XKX,Kosovo*,2011,10887,1791949.0,149.51,2679.0
Adult,Males,XKX,Kosovo*,2016,10887,1777568.0,265.94,4727.0
Adult,Males,XKX,Kosovo*,2017,10887,1791019.0,274.58,4918.0
Adult,Males,XKX,Kosovo*,2018,10887,1797086.0,247.38,4446.0
Adult,Males,XKX,Kosovo*,2019,10887,1788891.0,282.54,5054.0
Adult,Males,XKX,Kosovo*,2020,10887,1790151.0,219.05,3921.0
Juvenile,Females,ALB,Albania,2008,28748,2947314.0,1.09,32.0
Juvenile,Females,ALB,Albania,2009,28748,2927519.0,0.1,3.0
Juvenile,Females,ALB,Albania,2010,28748,2913021.0,0.07,2.0
Juvenile,Females,ALB,Albania,2011,28748,2905195.0,0.0,0.0
Juvenile,Females,ALB,Albania,2012,28748,2860708.0,0.0,0.0
Juvenile,Females,ALB,Albania,2013,28748,2816902.0,0.0,0.0
Juvenile,Females,ALB,Albania,2014,28748,2773767.0,0.0,0.0
Juvenile,Females,ALB,Albania,2015,28748,2731293.0,0.0,0.0
Juvenile,Females,ALB,Albania,2016,28748,2689469.0,0.04,1.0
Juvenile,Females,ALB,Albania,2017,28748,2648285.0,0.0,0.0
Juvenile,Females,ALB,Albania,2018,28748,2607733.0,0.0,0.0
Juvenile,Females,ALB,Albania,2019,28748,2567801.0,0.0,0.0
Juvenile,Females,ALB,Albania,2020,28748,2528480.0,0.0,0.0
Juvenile,Females,ALB,Albania,2021,28748,2489762.0,0.0,0.0
Juvenile,Females,ALB,Albania,2022,28748,2451636.0,0.0,0.0
Juvenile,Females,ALB,Albania,2023,28748,2414095.0,0.0,0.0
Juvenile,Females,AUT,Austria,2008,83879,8321496.0,0.14,12.0
Juvenile,Females,AUT,Austria,2009,83879,8343323.0,0.17,14.0
Juvenile,Females,AUT,Austria,2010,83879,8363404.0,0.2,17.0
Juvenile,Females,AUT,Austria,2011,83879,8391643.0,0.11,9.0
Juvenile,Females,AUT,Austria,2012,83879,8429991.0,0.13,11.0
Juvenile,Females,AUT,Austria,2013,83879,8479823.0,0.07,6.0
Juvenile,Females,AUT,Austria,2014,83879,8546356.0,0.07,6.0
Juvenile,Females,AUT,Austria,2015,83879,8642699.0,0.14,12.0
Juvenile,Females,AUT,Austria,2016,83879,8736668.0,0.13,11.0
Juvenile,Females,AUT,Austria,2017,83879,8797566.0,0.11,10.0
Juvenile,Females,AUT,Austria,2018,83879,8840521.0,0.09,8.0
Juvenile,Females,AUT,Austria,2019,83879,8879920.0,0.07,6.0
Juvenile,Females,AUT,Austria,2020,83879,8916864.0,0.11,10.0
Juvenile,Females,AUT,Austria,2021,83879,8955797.0,0.11,10.0
Juvenile,Females,AUT,Austria,2022,83879,9041851.0,0.03,3.0
Juvenile,Females,AUT,Austria,2023,83879,9131761.0,0.1,9.0
Juvenile,Females,BIH,Bosnia and Herzegovina,2017,51209,3428682.0,0.03,1.0
Juvenile,Females,BIH,Bosnia and Herzegovina,2018,51209,3387000.0,0.03,1.0
Juvenile,Females,BIH,Bosnia and Herzegovina,2019,51209,3345533.0,0.0,0.0
Juvenile,Females,BIH,Bosnia and Herzegovina,2020,51209,3299349.0,0.06,2.0
Juvenile,Females,BIH,Bosnia and Herzegovina,2021,51209,3244907.0,0.09,3.0
Juvenile,Females,BIH,Bosnia and Herzegovina,2022,51209,3204802.0,0.09,3.0
Juvenile,Females,BIH,Bosnia and Herzegovina,2023,51209,3185073.0,0.13,4.0
Juvenile,Females,BEL,Belgium,2008,30689,10709973.0,0.06,6.0
Juvenile,Females,BEL,Belgium,2009,30689,10796493.0,0.01,1.0
Juvenile,Females,BEL,Belgium,2010,30689,10895586.0,0.06,7.0
Juvenile,Females,BEL,Belgium,2011,30689,11038264.0,0.04,4.0
Juvenile,Females,BEL,Belgium,2012,30689,11106932.0,0.01,1.0
Juvenile,Females,BEL,Belgium,2013,30689,11159407.0,0.04,4.0
Juvenile,Females,BEL,Belgium,2015,30689,11274196.0,0.04,4.0
Juvenile,Females,BEL,Belgium,2017,30689,11375158.0,0.0,0.0
Juvenile,Females,BEL,Belgium,2018,30689,11427054.0,0.0,0.0
Juvenile,Females,BEL,Belgium,2019,30689,11488980.0,0.0,0.0
Juvenile,Females,BEL,Belgium,2020,30689,11538604.0,0.0,0.0
Juvenile,Females,BEL,Belgium,2021,30689,11586195.0,0.0,0.0
Juvenile,Females,BEL,Belgium,2022,30689,11680210.0,0.0,0.0
Juvenile,Females,BEL,Belgium,2023,30689,11779946.0,0.0,0.0
Juvenile,Females,BGR,Bulgaria,2008,110994,7492561.0,0.03,2.0
Juvenile,Females,BGR,Bulgaria,2009,110994,7444443.0,0.01,1.0
Juvenile,Females,BGR,Bulgaria,2010,110994,7395599.0,0.0,0.0
Juvenile,Females,BGR,Bulgaria,2011,110994,7348328.0,0.0,0.0
Juvenile,Females,BGR,Bulgaria,2012,110994,7305888.0,0.03,2.0
Juvenile,Females,BGR,Bulgaria,2013,110994,7160005.0,0.01,1.0
Juvenile,Females,BGR,Bulgaria,2014,110994,7073572.0,0.01,1.0
Juvenile,Females,BGR,Bulgaria,2015,110994,6984225.0,0.01,1.0
Juvenile,Females,BGR,Bulgaria,2016,110994,6894139.0,0.0,0.0
Juvenile,Females,BGR,Bulgaria,2017,110994,6803468.0,0.01,1.0
Juvenile,Females,BGR,Bulgaria,2018,110994,6710798.0,0.03,2.0
Juvenile,Females,BGR,Bulgaria,2019,110994,6616726.0,0.0,0.0
Juvenile,Females,BGR,Bulgaria,2020,110994,6550696.0,0.0,0.0
Juvenile,Females,BGR,Bulgaria,2021,110994,6507301.0,0.02,1.0
Juvenile,Females,BGR,Bulgaria,2022,110994,6465097.0,0.02,1.0
Juvenile,Females,BGR,Bulgaria,2023,110994,6446596.0,0.02,1.0
Juvenile,Females,CHE,Switzerland,2008,41285,7647675.0,0.05,4.0
Juvenile,Females,CHE,Switzerland,2009,41285,7743831.0,0.01,1.0
Juvenile,Females,CHE,Switzerland,2010,41285,7824909.0,0.08,6.0
Juvenile,Females,CHE,Switzerland,2011,41285,7912398.0,0.04,3.0
Juvenile,Females,CHE,Switzerland,2012,41285,7996861.0,0.05,4.0
Juvenile,Females,CHE,Switzerland,2013,41285,8089346.0,0.04,3.0
Juvenile,Females,CHE,Switzerland,2014,41285,8188649.0,0.02,2.0
Juvenile,Females,CHE,Switzerland,2015,41285,8282396.0,0.01,1.0
Juvenile,Females,CHE,Switzerland,2016,41285,8373338.0,0.0,0.0
Juvenile,Females,CHE,Switzerland,2017,41285,8451840.0,0.0,0.0
Juvenile,Females,CHE,Switzerland,2018,41285,8514329.0,0.04,3.0
Juvenile,Females,CHE,Switzerland,2019,41285,8575280.0,0.0,0.0
Juvenile,Females,CHE,Switzerland,2020,41285,8638167.0,0.08,7.0
Juvenile,Females,CHE,Switzerland,2021,41285,8704546.0,0.05,4.0
Juvenile,Females,CHE,Switzerland,2022,41285,8777088.0,0.0,0.0
Juvenile,Females,CHE,Switzerland,2023,41285,8888822.0,0.05,4.0
Juvenile,Females,CYP,Cyprus,2008,9251,1091026.0,0.18,2.0
Juvenile,Females,CYP,Cyprus,2009,9251,1109371.0,0.09,1.0
Juvenile,Females,CYP,Cyprus,2010,9251,1127816.0,0.0,0.0
Juvenile,Females,CYP,Cyprus,2011,9251,1146493.0,0.17,2.0
Juvenile,Females,CYP,Cyprus,2012,9251,1165397.0,0.17,2.0
Juvenile,Females,CYP,Cyprus,2013,9251,1183895.0,0.42,5.0
Juvenile,Females,CYP,Cyprus,2014,9251,1201801.0,0.0,0.0
Juvenile,Females,CYP,Cyprus,2015,9251,1219502.0,0.08,1.0
Juvenile,Females,CYP,Cyprus,2016,9251,1237112.0,0.0,0.0
Juvenile,Females,CYP,Cyprus,2017,9251,1254275.0,0.08,1.0
Juvenile,Females,CYP,Cyprus,2018,9251,1270737.0,0.0,0.0
Juvenile,Females,CYP,Cyprus,2019,9251,1286671.0,0.08,1.0
Juvenile,Females,CYP,Cyprus,2020,9251,1302247.0,0.0,0.0
Juvenile,Females,CYP,Cyprus,2021,9251,1317309.0,0.3,4.0
Juvenile,Females,CYP,Cyprus,2022,9251,1331370.0,0.38,5.0
Juvenile,Females,CYP,Cyprus,2023,9251,1344976.0,0.07,1.0
Juvenile,Females,CZE,Czechia,2008,78871,10384603.0,0.07,7.0
Juvenile,Females,CZE,Czechia,2009,78871,10443936.0,0.07,7.0
Juvenile,Females,CZE,Czechia,2010,78871,10474410.0,0.11,11.0
Juvenile,Females,CZE,Czechia,2011,78871,10496088.0,0.11,12.0
Juvenile,Females,CZE,Czechia,2012,78871,10510785.0,0.09,9.0
Juvenile,Females,CZE,Czechia,2013,78871,10514272.0,0.05,5.0
Juvenile,Females,CZE,Czechia,2014,78871,10525347.0,0.06,6.0
Juvenile,Females,CZE,Czechia,2015,78871,10546059.0,0.03,3.0
Juvenile,Females,CZE,Czechia,2016,78871,10566332.0,0.08,8.0
Juvenile,Females,CZE,Czechia,2017,78871,10594438.0,0.07,7.0
Juvenile,Females,CZE,Czechia,2018,78871,10629928.0,0.06,6.0
Juvenile,Females,CZE,Czechia,2019,78871,10671870.0,0.06,6.0
Juvenile,Females,CZE,Czechia,2020,78871,10697858.0,0.09,10.0
Juvenile,Females,CZE,Czechia,2021,78871,10505772.0,0.04,4.0
Juvenile,Females,CZE,Czechia,2022,78871,10672118.0,0.02,2.0
Juvenile,Females,CZE,Czechia,2023,78871,10864042.0,0.07,8.0
Juvenile,Females,DNK,Denmark,2008,42952,5493621.0,0.0,0.0
Juvenile,Females,DNK,Denmark,2009,42952,5523095.0,0.0,0.0
Juvenile,Females,DNK,Denmark,2010,42952,5547683.0,0.04,2.0
Juvenile,Females,DNK,Denmark,2011,42952,5570572.0,0.0,0.0
Juvenile,Females,DNK,Denmark,2012,42952,5591572.0,0.02,1.0
Juvenile,Females,DNK,Denmark,2013,42952,5614932.0,0.0,0.0
Juvenile,Females,DNK,Denmark,2014,42952,5643475.0,0.0,0.0
Juvenile,Females,DNK,Denmark,2015,42952,5683483.0,0.0,0.0
Juvenile,Females,DNK,Denmark,2016,42952,5728010.0,0.0,0.0
Juvenile,Females,DNK,Denmark,2017,42952,5764980.0,0.02,1.0
Juvenile,Females,DNK,Denmark,2018,42952,5793636.0,0.0,0.0
Juvenile,Females,DNK,Denmark,2019,42952,5814422.0,0.0,0.0
Juvenile,Females,DNK,Denmark,2020,42952,5831404.0,0.0,0.0
Juvenile,Females,DNK,Denmark,2021,42952,5856733.0,0.03,2.0
Juvenile,Females,DNK,Denmark,2022,42952,5903037.0,0.0,0.0
Juvenile,Females,DNK,Denmark,2023,42952,5946952.0,0.0,0.0
Juvenile,Females,EST,Estonia,2008,45339,1337090.0,0.07,1.0
Juvenile,Females,EST,Estonia,2009,45339,1334515.0,0.07,1.0
Juvenile,Females,EST,Estonia,2010,45339,1331475.0,0.08,1.0
Juvenile,Females,EST,Estonia,2011,45339,1327439.0,0.3,4.0
Juvenile,Females,EST,Estonia,2012,45339,1322696.0,0.15,2.0
Juvenile,Females,EST,Estonia,2013,45339,1317997.0,0.15,2.0
Juvenile,Females,EST,Estonia,2014,45339,1314545.0,0.15,2.0
Juvenile,Females,EST,Estonia,2015,45339,1315407.0,0.15,2.0
Juvenile,Females,EST,Estonia,2016,45339,1315790.0,0.08,1.0
Juvenile,Females,EST,Estonia,2017,45339,1317384.0,0.08,1.0
Juvenile,Females,EST,Estonia,2018,45339,1321977.0,0.08,1.0
Juvenile,Females,EST,Estonia,2019,45339,1326898.0,0.0,0.0
Juvenile,Females,EST,Estonia,2020,45339,1329522.0,0.0,0.0
Juvenile,Females,EST,Estonia,2021,45339,1330932.0,0.0,0.0
Juvenile,Females,EST,Estonia,2022,45339,1348840.0,0.0,0.0
Juvenile,Females,EST,Estonia,2023,45339,1370286.0,0.0,0.0
Juvenile,Females,GRC,Greece,2008,131957,11077841.0,0.27,30.0
Juvenile,Females,GRC,Greece,2009,131957,11107017.0,0.23,25.0
Juvenile,Females,GRC,Greece,2010,131957,11121341.0,0.24,27.0
Juvenile,Females,GRC,Greece,2011,131957,11104899.0,0.14,16.0
Juvenile,Females,GRC,Greece,2012,131957,11045011.0,0.12,13.0
Juvenile,Females,GRC,Greece,2013,131957,10965211.0,0.11,12.0
Juvenile,Females,GRC,Greece,2014,131957,10892413.0,0.1,11.0
Juvenile,Females,GRC,Greece,2015,131957,10820883.0,0.04,4.0
Juvenile,Females,GRC,Greece,2016,131957,10775971.0,0.09,10.0
Juvenile,Females,GRC,Greece,2017,131957,10754679.0,0.07,8.0
Juvenile,Females,GRC,Greece,2018,131957,10732882.0,0.09,10.0
Juvenile,Females,GRC,Greece,2019,131957,10721582.0,0.03,3.0
Juvenile,Females,GRC,Greece,2020,131957,10698599.0,0.03,3.0
Juvenile,Females,GRC,Greece,2021,131957,10569207.0,0.03,3.0
Juvenile,Females,GRC,Greece,2022,131957,10436882.0,0.03,3.0
Juvenile,Females,GRC,Greece,2023,131957,10407351.0,0.01,1.0
Juvenile,Females,ESP,Spain,2010,505990,46576897.0,0.18,83.0
Juvenile,Females,ESP,Spain,2011,505990,46742697.0,0.15,68.0
Juvenile,Females,ESP,Spain,2012,505990,46773055.0,0.15,70.0
Juvenile,Females,ESP,Spain,2013,505990,46604197.0,0.14,66.0
Juvenile,Females,ESP,Spain,2014,505990,46460733.0,0.08,37.0
Juvenile,Females,ESP,Spain,2015,505990,46422303.0,0.08,35.0
Juvenile,Females,ESP,Spain,2016,505990,46458139.0,0.09,41.0
Juvenile,Females,ESP,Spain,2017,505990,46571232.0,0.07,32.0
Juvenile,Females,ESP,Spain,2018,505990,46782011.0,0.1,47.0
Juvenile,Females,ESP,Spain,2019,505990,47118501.0,0.08,37.0
Juvenile,Females,ESP,Spain,2020,505990,47359424.0,0.04,17.0
Juvenile,Females,ESP,Spain,2021,505990,47443821.0,0.06,29.0
Juvenile,Females,ESP,Spain,2022,505990,47786102.0,0.06,31.0
Juvenile,Females,ESP,Spain,2023,505990,48352528.0,0.08,37.0
Juvenile,Females,FIN,Finland,2008,338455,5313399.0,0.11,6.0
Juvenile,Females,FIN,Finland,2009,338455,5338871.0,0.06,3.0
Juvenile,Females,FIN,Finland,2010,338455,5363352.0,0.02,1.0
Juvenile,Females,FIN,Finland,2011,338455,5388272.0,0.06,3.0
Juvenile,Females,FIN,Finland,2012,338455,5413971.0,0.04,2.0
Juvenile,Females,FIN,Finland,2013,338455,5438972.0,0.06,3.0
Juvenile,Females,FIN,Finland,2014,338455,5461512.0,0.05,3.0
Juvenile,Females,FIN,Finland,2015,338455,5479531.0,0.16,9.0
Juvenile,Females,FIN,Finland,2016,338455,5495303.0,0.2,11.0
Juvenile,Females,FIN,Finland,2017,338455,5508214.0,0.11,6.0
Juvenile,Females,FIN,Finland,2018,338455,5515525.0,0.07,4.0
Juvenile,Females,FIN,Finland,2019,338455,5521606.0,0.14,8.0
Juvenile,Females,FIN,Finland,2020,338455,5529543.0,0.27,15.0
Juvenile,Females,FIN,Finland,2021,338455,5541017.0,0.09,5.0
Juvenile,Females,FIN,Finland,2022,338455,5556106.0,0.0,0.0
Juvenile,Females,FIN,Finland,2023,338455,5583911.0,0.0,0.0
Juvenile,Females,FRA,France,2008,643801,64375116.0,0.04,24.0
Juvenile,Females,FRA,France,2009,643801,64706436.0,0.03,22.0
Juvenile,Females,FRA,France,2010,643801,65026211.0,0.03,17.0
Juvenile,Females,FRA,France,2011,643801,65340830.0,0.05,33.0
Juvenile,Females,FRA,France,2012,643801,65657659.0,0.05,35.0
Juvenile,Females,FRA,France,2013,643801,65997932.0,0.05,30.0
Juvenile,Females,FRA,France,2014,643801,66312067.0,0.05,35.0
Juvenile,Females,FRA,France,2015,643801,66548272.0,0.04,28.0
Juvenile,Females,FRA,France,2016,643801,66724104.0,0.05,33.0
Juvenile,Females,FRA,France,2017,643801,66918020.0,0.04,30.0
Juvenile,Females,FRA,France,2018,643801,67158348.0,0.03,23.0
Juvenile,Females,FRA,France,2019,643801,67382061.0,0.03,19.0
Juvenile,Females,FRA,France,2020,643801,67601110.0,0.04,25.0
Juvenile,Females,FRA,France,2021,643801,67842811.0,0.04,24.0
Juvenile,Females,FRA,France,2022,643801,68184457.0,0.03,21.0
Juvenile,Females,FRA,France,2023,643801,68372286.0,0.03,20.0
Juvenile,Females,HRV,Croatia,2008,56594,4309705.0,0.0,0.0
Juvenile,Females,HRV,Croatia,2009,56594,4305181.0,0.16,7.0
Juvenile,Females,HRV,Croatia,2010,56594,4295427.0,0.19,8.0
Juvenile,Females,HRV,Croatia,2011,56594,4280622.0,0.12,5.0
Juvenile,Females,HRV,Croatia,2012,56594,4260368.0,0.12,5.0
Juvenile,Females,HRV,Croatia,2013,56594,4233922.0,0.14,6.0
Juvenile,Females,HRV,Croatia,2014,56594,4201598.0,0.19,8.0
Juvenile,Females,HRV,Croatia,2015,56594,4151725.0,0.1,4.0
Juvenile,Females,HRV,Croatia,2016,56594,4106867.0,0.17,7.0
Juvenile,Females,HRV,Croatia,2017,56594,4041407.0,0.15,6.0
Juvenile,Females,HRV,Croatia,2018,56594,3988775.0,0.15,6.0
Juvenile,Females,HRV,Croatia,2019,56594,3949390.0,0.23,9.0
Juvenile,Females,HRV,Croatia,2020,56594,3914206.0,0.18,7.0
Juvenile,Females,HRV,Croatia,2021,56594,3878981.0,0.28,11.0
Juvenile,Females,HRV,Croatia,2022,56594,3855641.0,0.21,8.0
Juvenile,Females,HRV,Croatia,2023,56594,3859686.0,0.23,9.0
Juvenile,Females,HUN,Hungary,2008,93030,10038188.0,0.24,24.0
Juvenile,Females,HUN,Hungary,2009,93030,10022650.0,0.17,17.0
Juvenile,Females,HUN,Hungary,2010,93030,10000023.0,0.21,21.0
Juvenile,Females,HUN,Hungary,2011,93030,9971727.0,0.23,23.0
Juvenile,Females,HUN,Hungary,2012,93030,9920362.0,0.16,16.0
Juvenile,Females,HUN,Hungary,2013,93030,9872734.0,0.2,20.0
Juvenile,Females,HUN,Hungary,2014,93030,9833038.0,0.17,17.0
Juvenile,Females,HUN,Hungary,2015,93030,9797755.0,0.15,15.0
Juvenile,Females,HUN,Hungary,2016,93030,9759755.0,0.17,17.0
Juvenile,Females,HUN,Hungary,2017,93030,9726756.0,0.08,8.0
Juvenile,Females,HUN,Hungary,2018,93030,9706964.0,0.1,10.0
Juvenile,Females,HUN,Hungary,2019,93030,9694824.0,0.09,9.0
Juvenile,Females,HUN,Hungary,2020,93030,9670419.0,0.1,10.0
Juvenile,Females,HUN,Hungary,2021,93030,9630932.0,0.09,9.0
Juvenile,Females,HUN,Hungary,2022,93030,9605074.0,0.04,4.0
Juvenile,Females,HUN,Hungary,2023,93030,9592186.0,0.05,5.0
Juvenile,Females,IRL,Ireland,2008,70273,4489544.0,0.0,0.0
Juvenile,Females,IRL,Ireland,2009,70273,4535375.0,0.0,0.0
Juvenile,Females,IRL,Ireland,2010,70273,4560155.0,0.0,0.0
Juvenile,Females,IRL,Ireland,2011,70273,4580084.0,0.0,0.0
Juvenile,Females,IRL,Ireland,2012,70273,4599533.0,0.0,0.0
Juvenile,Females,IRL,Ireland,2013,70273,4623816.0,0.0,0.0
Juvenile,Females,IRL,Ireland,2014,70273,4657740.0,0.0,0.0
Juvenile,Females,IRL,Ireland,2015,70273,4701957.0,0.02,1.0
Juvenile,Females,IRL,Ireland,2016,70273,4762722.0,0.02,1.0
Juvenile,Females,IRL,Ireland,2018,70273,4898022.0,0.14,7.0
Juvenile,Females,IRL,Ireland,2019,70273,4976456.0,0.06,3.0
Juvenile,Females,IRL,Ireland,2020,70273,5039747.0,0.06,3.0
Juvenile,Females,IRL,Ireland,2021,70273,5110585.0,0.06,3.0
Juvenile,Females,IRL,Ireland,2022,70273,5212836.0,0.08,4.0
Juvenile,Females,IRL,Ireland,2023,70273,5311538.0,0.04,2.0
Juvenile,Females,ISL,Iceland,2008,102775,317414.0,0.32,1.0
Juvenile,Females,ISL,Iceland,2009,102775,318499.0,0.0,0.0
Juvenile,Females,ISL,Iceland,2010,102775,318041.0,0.0,0.0
Juvenile,Females,ISL,Iceland,2011,102775,319014.0,0.0,0.0
Juvenile,Females,ISL,Iceland,2012,102775,320716.0,0.0,0.0
Juvenile,Females,ISL,Iceland,2013,102775,323764.0,0.0,0.0
Juvenile,Females,ISL,Iceland,2014,102775,327386.0,0.0,0.0
Juvenile,Females,ISL,Iceland,2015,102775,330815.0,0.0,0.0
Juvenile,Females,ISL,Iceland,2016,102775,335439.0,0.0,0.0
Juvenile,Females,ISL,Iceland,2017,102775,343400.0,0.0,0.0
Juvenile,Females,ISL,Iceland,2018,102775,352721.0,0.0,0.0
Juvenile,Females,ISL,Iceland,2019,102775,360563.0,0.0,0.0
Juvenile,Females,ISL,Iceland,2020,102775,366463.0,0.0,0.0
Juvenile,Females,ISL,Iceland,2021,102775,372520.0,0.0,0.0
Juvenile,Females,ISL,Iceland,2022,102775,382003.0,0.0,0.0
Juvenile,Females,ISL,Iceland,2023,102775,385663.0,0.0,0.0
Juvenile,Females,ITA,Italy,2008,302068,59211181.0,0.13,75.0
Juvenile,Females,ITA,Italy,2009,302068,59555454.0,0.14,81.0
Juvenile,Females,ITA,Italy,2010,302068,59819407.0,0.15,89.0
Juvenile,Females,ITA,Italy,2011,302068,60026841.0,0.17,103.0
Juvenile,Females,ITA,Italy,2012,302068,60191247.0,0.15,89.0
Juvenile,Females,ITA,Italy,2013,302068,60311613.0,0.15,91.0
Juvenile,Females,ITA,Italy,2014,302068,60320707.0,0.12,70.0
Juvenile,Females,ITA,Italy,2015,302068,60229605.0,0.17,100.0
Juvenile,Females,ITA,Italy,2016,302068,60115223.0,0.16,94.0
Juvenile,Females,ITA,Italy,2017,302068,60002252.0,0.16,95.0
Juvenile,Females,ITA,Italy,2018,302068,60148658.0,0.2,123.0
Juvenile,Females,ITA,Italy,2019,302068,59729081.0,0.21,127.0
Juvenile,Females,ITA,Italy,2020,302068,59438851.0,0.11,65.0
Juvenile,Females,ITA,Italy,2021,302068,59133173.0,0.1,57.0
Juvenile,Females,ITA,Italy,2022,302068,59013667.0,0.1,58.0
Juvenile,Females,ITA,Italy,2023,302068,58984216.0,0.11,63.0
Juvenile,Females,LIE,Liechtenstein,2009,160,35742.0,0.0,0.0
Juvenile,Females,LIE,Liechtenstein,2010,160,36022.0,0.0,0.0
Juvenile,Females,LIE,Liechtenstein,2011,160,36312.0,0.0,0.0
Juvenile,Females,LIE,Liechtenstein,2012,160,36657.0,0.0,0.0
Juvenile,Females,LIE,Liechtenstein,2013,160,36984.0,0.0,0.0
Juvenile,Females,LIE,Liechtenstein,2014,160,37248.0,0.0,0.0
Juvenile,Females,LIE,Liechtenstein,2015,160,37494.0,0.0,0.0
Juvenile,Females,LIE,Liechtenstein,2016,160,37716.0,0.0,0.0
Juvenile,Females,LIE,Liechtenstein,2017,160,37962.0,0.0,0.0
Juvenile,Females,LIE,Liechtenstein,2018,160,38246.0,0.0,0.0
Juvenile,Females,LIE,Liechtenstein,2019,160,38563.0,0.0,0.0
Juvenile,Females,LIE,Liechtenstein,2020,160,38901.0,2.57,1.0
Juvenile,Females,LIE,Liechtenstein,2021,160,39182.0,0.0,0.0
Juvenile,Females,LIE,Liechtenstein,2022,160,39493.0,0.0,0.0
Juvenile,Females,LIE,Liechtenstein,2023,160,39846.0,0.0,0.0
Juvenile,Females,LTU,Lithuania,2008,65300,3198231.0,0.09,3.0
Juvenile,Females,LTU,Lithuania,2009,65300,3162916.0,0.16,5.0
Juvenile,Females,LTU,Lithuania,2010,65300,3097282.0,0.23,7.0
Juvenile,Females,LTU,Lithuania,2011,65300,3028115.0,0.17,5.0
Juvenile,Females,LTU,Lithuania,2012,65300,2989139.0,0.23,7.0
Juvenile,Females,LTU,Lithuania,2013,65300,2961250.0,0.07,2.0
Juvenile,Females,LTU,Lithuania,2014,65300,2937253.0,0.1,3.0
Juvenile,Females,LTU,Lithuania,2015,65300,2911109.0,0.03,1.0
Juvenile,Females,LTU,Lithuania,2016,65300,2877325.0,0.03,1.0
Juvenile,Females,LTU,Lithuania,2017,65300,2842639.0,0.04,1.0
Juvenile,Females,LTU,Lithuania,2018,65300,2819200.0,0.11,3.0
Juvenile,Females,LTU,Lithuania,2019,65300,2811089.0,0.04,1.0
Juvenile,Females,LTU,Lithuania,2020,65300,2810369.0,0.0,0.0
Juvenile,Females,LTU,Lithuania,2021,65300,2808380.0,0.04,1.0
Juvenile,Females,LTU,Lithuania,2022,65300,2831639.0,0.07,2.0
Juvenile,Females,LTU,Lithuania,2023,65300,2871585.0,0.0,0.0
Juvenile,Females,LUX,Luxembourg,2008,2586,488650.0,0.41,2.0
Juvenile,Females,LUX,Luxembourg,2009,2586,497783.0,0.2,1.0
Juvenile,Females,LUX,Luxembourg,2010,2586,506953.0,0.2,1.0
Juvenile,Females,LUX,Luxembourg,2011,2586,518347.0,0.19,1.0
Juvenile,Females,LUX,Luxembourg,2012,2586,530946.0,0.0,0.0
Juvenile,Females,LUX,Luxembourg,2013,2586,543360.0,0.37,2.0
Juvenile,Females,LUX,Luxembourg,2014,2586,556319.0,0.18,1.0
Juvenile,Females,LUX,Luxembourg,2015,2586,569604.0,0.0,0.0
Juvenile,Females,LUX,Luxembourg,2016,2586,582014.0,0.0,0.0
